# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0071037	BP	e	nuclear polyadenylation-dependent snRNA catabolic process	4/2037	4/11561	0.0009614528157739485	10	4	0.03386266232482766	G006260, G016675, G016676, G016682
GO:0051256	BP	e	mitotic spindle midzone assembly	4/2037	4/11561	0.0009614528157739485	6	4	0.03386266232482766	G003313, G016727, G020158, G021637
GO:0051593	BP	e	response to folic acid	4/2037	4/11561	0.0009614528157739485	5	4	0.03386266232482766	G000755, G003755, G004599, G012072
GO:1901607	BP	e	alpha-amino acid biosynthetic process	20/2037	55/11561	0.0009955972557188523	7	20	0.034723816812187114	G000755, G004713, G005476, G006503, G008045, G012186, G013831, G013862, G016109, G016723, G017454, G018491, G019960, G020149, G020973, G022240, G026268, G027068, G027861, G028517
GO:0090329	BP	e	regulation of DNA-templated DNA replication	9/2037	17/11561	0.0010007082375111439	8	9	0.034723816812187114	G003423, G003815, G006004, G007617, G013001, G021062, G021841, G021940, G023703
GO:0009081	BP	e	branched-chain amino acid metabolic process	9/2037	17/11561	0.0010007082375111439	6	9	0.034723816812187114	G004713, G006965, G008145, G008971, G008972, G013831, G018350, G019277, G020149
GO:0016074	BP	e	sno(s)RNA metabolic process	8/2037	14/11561	0.0010025568873373901	8	8	0.034723816812187114	G003311, G005329, G006260, G012116, G016675, G016676, G016682, G017464
GO:0009048	BP	e	dosage compensation by inactivation of X chromosome	8/2037	14/11561	0.0010025568873373901	11	8	0.034723816812187114	G001335, G004259, G011296, G016386, G016675, G016676, G016682, G026322
GO:0007052	BP	e	mitotic spindle organization	21/2037	60/11561	0.0010513366526611902	8	21	0.03619329654705215	G001860, G002553, G004797, G006365, G009414, G009983, G010956, G013347, G013465, G013933, G017062, G020423, G020666, G021313, G021637, G022123, G022652, G023638, G023905, G027445, G028199
GO:0044818	BP	e	mitotic G2/M transition checkpoint	14/2037	34/11561	0.0010851671169797635	10	14	0.03713357146541863	G001130, G001565, G007617, G009535, G009983, G010578, G012059, G012787, G013038, G016443, G018513, G019676, G020153, G020711
GO:0070936	BP	e	protein K48-linked ubiquitination	16/2037	40/11561	0.001137115590330855	11	16	0.03879470704137752	G000606, G001121, G001369, G003546, G006034, G007992, G012859, G015301, G017607, G017815, G019756, G022592, G025547, G025923, G027998, G028393
GO:0022607	BP	e	cellular component assembly	227/2037	1065/11561	0.0011425981766920053	4	227	0.03886539171165791	G001037, G001120, G001200, G001355, G001369, G001462, G001479, G001505, G001560, G001757, G001813, G001814, G001860, G002309, G002439, G002553, G003313, G003333, G003423, G003549, G003700, G003764, G003930, G003973, G004093, G004212, G004221, G004282, G004336, G004462, G004564, G004567, G004797, G004852, G005084, G005487, G005634, G005733, G005825, G005920, G006198, G006199, G006312, G006365, G006433, G006439, G006506, G006569, G006571, G006768, G006811, G006843, G007269, G007277, G007282, G008006, G008025, G008369, G008379, G008423, G008870, G008878, G008980, G009201, G009414, G009470, G009486, G009695, G009852, G009893, G010548, G010698, G010891, G010956, G011129, G011227, G011281, G011472, G011720, G011867, G011897, G012066, G012138, G012307, G012594, G012668, G012823, G012962, G013095, G013443, G013465, G013480, G013545, G013598, G013846, G013862, G013933, G014058, G014064, G014442, G014594, G014664, G014668, G014675, G014692, G014799, G015164, G015209, G015461, G015507, G015814, G015818, G015871, G015944, G015945, G016499, G016680, G016688, G016707, G016727, G016752, G016803, G016821, G016977, G017027, G017062, G017827, G017907, G018234, G018280, G018352, G018422, G018430, G018462, G018523, G018559, G018592, G018644, G018645, G018657, G018701, G018830, G019040, G019044, G019321, G019454, G019457, G019463, G019961, G020158, G020233, G020285, G020443, G020505, G020520, G020666, G020963, G021062, G021313, G021435, G021465, G021485, G021490, G021512, G021520, G021637, G021672, G021912, G021940, G022007, G022149, G022186, G022251, G022254, G022268, G022282, G022356, G022363, G022584, G022585, G022652, G022727, G022856, G022992, G022994, G023008, G023079, G023341, G023343, G023348, G023534, G023698, G023870, G023905, G024111, G024269, G024355, G024840, G025565, G025605, G025682, G025955, G026112, G026268, G026322, G026450, G026577, G026703, G026748, G026883, G026908, G027188, G027394, G027445, G027633, G027722, G027883, G027913, G027916, G027919, G028099, G028199, G028337, G028393, G028536, G028560, G028637
GO:0048024	BP	e	regulation of mRNA splicing, via spliceosome	20/2037	56/11561	0.0011597402241142623	9	20	0.039214361583922906	G001362, G004343, G005215, G005860, G009464, G009869, G012116, G013445, G015744, G016258, G017893, G018659, G019194, G023008, G023258, G025129, G025688, G026322, G028100, G028114
GO:1901361	BP	e	organic cyclic compound catabolic process	56/2037	211/11561	0.0013123777897402606	4	56	0.043599256309301074	G000942, G000944, G001233, G001266, G001354, G003311, G005189, G005329, G005387, G005763, G006260, G006339, G007758, G007819, G008415, G008753, G009073, G010063, G010673, G010974, G011120, G012617, G013445, G013598, G014629, G014683, G015369, G015510, G016675, G016676, G016682, G016723, G016750, G016944, G017464, G018227, G018853, G019044, G019622, G021166, G021785, G022040, G022136, G022268, G022376, G022801, G023164, G024771, G024781, G025075, G026496, G026536, G027521, G027709, G028194, G028875
GO:0010972	BP	e	negative regulation of G2/M transition of mitotic cell cycle	16/2037	41/11561	0.0013298938329995534	9	16	0.043925044136318585	G001130, G001565, G007617, G009535, G009983, G010578, G012059, G012787, G013038, G016443, G016601, G016602, G018513, G019676, G020153, G020711
GO:0000018	BP	e	regulation of DNA recombination	22/2037	64/11561	0.0013651679753763912	7	22	0.044959795027208024	G001565, G003782, G004176, G005329, G005473, G006271, G006274, G007619, G010049, G011691, G013230, G014064, G014095, G018392, G019051, G019718, G019739, G020123, G021358, G023345, G025352, G026157
GO:0051054	BP	e	positive regulation of DNA metabolic process	41/2037	146/11561	0.0014597971193657812	7	41	0.04793771808407227	G001130, G001261, G003730, G003782, G003815, G003826, G004176, G004282, G004403, G004504, G005329, G005473, G005979, G010049, G010493, G011120, G011287, G011296, G013001, G013038, G013230, G013265, G014064, G014095, G016168, G016688, G017607, G017621, G019051, G019718, G019739, G020123, G020247, G021062, G021841, G021940, G022282, G023345, G023703, G026157, G027765
GO:0008334	BP	e	histone mRNA metabolic process	10/2037	21/11561	0.0015018182157966698	8	10	0.048617098207395036	G001678, G007133, G009401, G010673, G010974, G016675, G016676, G016682, G016856, G023253
GO:0098813	BP	e	nuclear chromosome segregation	10/2037	21/11561	0.0015018182157966698	4	10	0.048617098207395036	G001856, G003608, G003611, G005825, G006365, G009983, G010956, G013016, G013933, G017835
GO:0072529	BP	e	pyrimidine-containing compound catabolic process	10/2037	21/11561	0.0015018182157966698	5	10	0.048617098207395036	G000942, G000944, G005387, G006339, G007819, G018853, G019044, G021785, G026536, G028875
GO:1902751	BP	e	positive regulation of cell cycle G2/M phase transition	6/2037	9/11561	0.0015335879342052749	8	6	0.04947679755212891	G003815, G007002, G007282, G014095, G018234, G021465
GO:0015074	BP	p	DNA integration	3/2037	182/11561	5.635106913548524e-12	7	3	2.140401442662848e-09	G011120, G024107, G028365
GO:0007186	BP	p	G protein-coupled receptor signaling pathway	26/2037	403/11561	3.875050782003333e-11	5	26	1.338066777603878e-08	G000682, G000956, G001801, G002610, G003350, G007266, G007267, G007818, G008215, G010200, G010252, G010765, G012739, G012796, G013095, G013771, G014615, G019129, G019131, G019148, G019151, G019218, G019548, G020159, G025273, G028310
GO:0065008	BP	p	regulation of biological quality	125/2037	1092/11561	4.531090875245991e-09	2	125	1.0326356104685611e-06	G000560, G000755, G000995, G001233, G001354, G001369, G001520, G001757, G002553, G002610, G003311, G003574, G003822, G004309, G004336, G004455, G004495, G004599, G004927, G005103, G005329, G005476, G005634, G005843, G006004, G006271, G006274, G006277, G006301, G006446, G006742, G007154, G007236, G007384, G008025, G008621, G008753, G009073, G009983, G010274, G010548, G010765, G011294, G011538, G011720, G011783, G011799, G011842, G011897, G012008, G012176, G012738, G012739, G013095, G013445, G013933, G014040, G014343, G014449, G014615, G014660, G014682, G015358, G015579, G015600, G015818, G016236, G016378, G016499, G016500, G016583, G016819, G016908, G017464, G018129, G018364, G018430, G018528, G018645, G019040, G019398, G019457, G019463, G019530, G019548, G019551, G019622, G019688, G019882, G019960, G020375, G020406, G020634, G020687, G020759, G020865, G021069, G021520, G021531, G022168, G022178, G022268, G022286, G022592, G023196, G023638, G023837, G023894, G025214, G025252, G025343, G025384, G026145, G026703, G026949, G027188, G027360, G027394, G027413, G027521, G027709, G027805, G027883, G027884, G028517
GO:0055085	BP	p	transmembrane transport	45/2037	517/11561	5.461866163222463e-09	4	45	1.2203522535278425e-06	G000560, G001085, G003417, G003932, G003967, G004244, G004927, G005740, G005839, G006083, G006433, G006569, G006571, G006847, G007698, G008038, G008043, G011294, G011513, G012635, G012739, G012969, G012970, G013095, G013351, G015358, G016764, G016908, G018066, G018430, G019457, G019463, G019475, G020159, G020469, G021912, G022462, G022829, G023075, G024465, G025273, G025620, G026692, G027413, G028099
GO:0071805	BP	p	potassium ion transmembrane transport	2/2037	125/11561	1.9006964065738936e-08	8	2	3.6709212801541557e-06	G016908, G027413
GO:0051049	BP	p	regulation of transport	85/2037	791/11561	4.034200090892754e-08	4	85	6.965107581170141e-06	G001085, G001295, G001479, G001544, G001822, G004056, G004282, G004462, G004927, G005487, G005542, G006906, G007425, G007428, G007992, G008621, G008753, G008758, G009073, G010274, G010302, G010616, G010765, G010914, G010989, G011294, G011691, G011783, G012176, G012307, G012635, G012668, G012739, G013230, G013355, G013445, G013845, G014040, G014302, G014615, G015507, G015600, G015854, G015864, G016499, G016583, G016592, G016908, G017941, G018392, G018397, G018422, G018430, G018528, G019075, G019321, G019457, G019463, G019688, G019989, G020160, G020406, G020666, G020759, G021069, G021531, G022186, G022208, G022992, G022994, G023494, G023846, G023849, G023850, G025273, G025605, G026323, G026949, G027198, G027251, G027360, G027738, G027872, G027883, G027916
GO:0006813	BP	p	potassium ion transport	4/2037	141/11561	8.03782901290394e-08	7	4	1.3084437371720056e-05	G007428, G016908, G021062, G027413
GO:0006811	BP	p	monoatomic ion transport	36/2037	412/11561	2.3674437897161687e-07	4	36	3.503509348547499e-05	G002232, G003417, G003967, G004244, G004927, G006004, G006083, G006433, G006553, G006569, G006571, G006906, G007428, G007698, G008320, G011294, G012635, G012739, G013095, G013351, G015358, G016020, G016908, G019275, G019457, G019463, G019475, G020159, G021062, G021912, G022462, G024465, G025273, G025682, G027413, G028099
GO:0034220	BP	p	monoatomic ion transmembrane transport	25/2037	325/11561	2.675575812777137e-07	5	25	3.908741844435317e-05	G003967, G004244, G004927, G006083, G006433, G006569, G006571, G007698, G011294, G012635, G012739, G013095, G013351, G015358, G016908, G019457, G019463, G019475, G020159, G021912, G022462, G024465, G025273, G027413, G028099
GO:0006812	BP	p	monoatomic cation transport	28/2037	340/11561	7.339007365008229e-07	5	28	9.724184758635904e-05	G003967, G004927, G006004, G006083, G006433, G006553, G006569, G006571, G007428, G007698, G011294, G012635, G012739, G013351, G016020, G016908, G019275, G019457, G019463, G019475, G020159, G021062, G021912, G022462, G024465, G025273, G027413, G028099
GO:0007154	BP	p	cell communication	18/2037	257/11561	8.170761675724611e-07	2	18	0.00010461329134256399	G001822, G002610, G004599, G004927, G006834, G007629, G008249, G010200, G010548, G010914, G011294, G012796, G013095, G019530, G021693, G021902, G023494, G023698
GO:0006810	BP	p	transport	239/2037	1755/11561	1.1063481410085427e-06	3	239	0.00013555738781497145	G000560, G000843, G000995, G001037, G001085, G001289, G001295, G001369, G001462, G001479, G001544, G001735, G001822, G002104, G002163, G002232, G003191, G003417, G003550, G003608, G003611, G003932, G003952, G003967, G004009, G004212, G004244, G004257, G004282, G004309, G004462, G004495, G004582, G004599, G004797, G004848, G004927, G005103, G005542, G005634, G005740, G005839, G006004, G006083, G006277, G006301, G006414, G006415, G006432, G006433, G006553, G006569, G006571, G006617, G006742, G006847, G006906, G007154, G007233, G007428, G007698, G007800, G008038, G008043, G008296, G008320, G008365, G008415, G008454, G008483, G008551, G008754, G008878, G009201, G009470, G009695, G009886, G009894, G009895, G009916, G010302, G010460, G010548, G010616, G010914, G011294, G011298, G011408, G011513, G011520, G011548, G011783, G011799, G011867, G011897, G012008, G012032, G012411, G012635, G012668, G012739, G012824, G012969, G012970, G013095, G013159, G013351, G013355, G013465, G013788, G013819, G013824, G013846, G013931, G014040, G014301, G014302, G014448, G014615, G014668, G014675, G014836, G014855, G014953, G015164, G015209, G015358, G015507, G015602, G015818, G015854, G015864, G016020, G016262, G016383, G016603, G016764, G016908, G017268, G017343, G017444, G017529, G017553, G017572, G017827, G017941, G018066, G018082, G018350, G018392, G018422, G018430, G018559, G019039, G019040, G019051, G019275, G019348, G019457, G019463, G019475, G019530, G019659, G020159, G020449, G020469, G020634, G020687, G020701, G020708, G020741, G021062, G021069, G021485, G021578, G021693, G021722, G021912, G021958, G022035, G022137, G022168, G022175, G022178, G022186, G022357, G022462, G022565, G022592, G022633, G022693, G022812, G022829, G022994, G023075, G023138, G023184, G023531, G023892, G023894, G024256, G024354, G024465, G024597, G024907, G025273, G025352, G025455, G025562, G025620, G025682, G025782, G026050, G026259, G026322, G026426, G026464, G026577, G026692, G026703, G026768, G026771, G026908, G027198, G027214, G027221, G027386, G027394, G027413, G027640, G027872, G027883, G027916, G028099, G028195, G028450, G028455, G028468, G028517
GO:0043269	BP	p	regulation of monoatomic ion transport	17/2037	246/11561	1.128685578836592e-06	5	17	0.00013682310820045709	G004927, G005487, G006906, G007425, G007428, G010274, G011294, G012307, G012635, G012739, G014615, G016908, G021069, G023494, G025273, G026949, G027360
GO:0043410	BP	p	positive regulation of MAPK cascade	19/2037	258/11561	2.0358379553645365e-06	8	19	0.0002326893270413042	G001813, G003478, G005282, G006411, G007178, G007384, G010765, G012739, G013041, G013994, G014040, G014442, G015579, G015603, G017126, G017380, G018513, G024930, G026145
GO:0032879	BP	p	regulation of localization	114/2037	939/11561	2.043273645191593e-06	3	114	0.0002326893270413042	G001085, G001295, G001355, G001479, G001544, G001822, G003333, G004056, G004282, G004322, G004462, G004927, G005103, G005487, G005542, G005943, G006271, G006274, G006433, G006906, G007178, G007425, G007428, G007992, G008621, G008753, G008758, G008980, G009073, G009983, G010274, G010302, G010616, G010765, G010914, G010989, G011294, G011296, G011691, G011783, G011842, G011897, G012019, G012116, G012176, G012307, G012635, G012668, G012739, G013230, G013351, G013355, G013445, G013845, G014040, G014302, G014615, G015507, G015600, G015854, G015864, G015945, G016499, G016583, G016592, G016675, G016676, G016682, G016908, G017234, G017941, G018392, G018397, G018422, G018430, G018528, G019075, G019321, G019457, G019463, G019676, G019688, G019989, G020160, G020406, G020666, G020759, G021069, G021531, G021637, G022186, G022208, G022992, G022994, G023494, G023638, G023846, G023849, G023850, G024111, G025273, G025605, G026323, G026703, G026949, G027198, G027251, G027360, G027386, G027738, G027872, G027883, G027916, G028397
GO:0043408	BP	p	regulation of MAPK cascade	27/2037	321/11561	2.449261929104749e-06	7	27	0.00027362097727596683	G001813, G002126, G003478, G004403, G005156, G005282, G006411, G007178, G007384, G010506, G010765, G012739, G013041, G013355, G013994, G014040, G014442, G015579, G015603, G016583, G017126, G017380, G018513, G019676, G020406, G024930, G026145
GO:0023056	BP	p	positive regulation of signaling	90/2037	775/11561	2.5768566158589453e-06	4	90	0.00028508039939526876	G000990, G001085, G001120, G001479, G001744, G001745, G001813, G001822, G002591, G003478, G003546, G003822, G003826, G003908, G004852, G004927, G005103, G005282, G005476, G006205, G006411, G006553, G006969, G007178, G007384, G007992, G008293, G008379, G008753, G008870, G009073, G010274, G010506, G010765, G011720, G011897, G012008, G012032, G012176, G012739, G012859, G013041, G013351, G013445, G013788, G013994, G014040, G014442, G014682, G015579, G015600, G015603, G016237, G016258, G016387, G016499, G016583, G016750, G017126, G017380, G018513, G018514, G019548, G019676, G020406, G020442, G020769, G020865, G021069, G021485, G021531, G021637, G021926, G022035, G022592, G023001, G023196, G023258, G023290, G023638, G024930, G025214, G026145, G026268, G026703, G027263, G027640, G027872, G027906, G028497
GO:0046903	BP	p	secretion	18/2037	248/11561	2.839186731401272e-06	4	18	0.0003110820461953605	G002163, G004927, G005103, G007154, G008551, G010460, G011294, G011783, G011799, G012739, G013355, G014302, G018430, G019457, G019463, G021069, G022178, G028517
GO:0010647	BP	p	positive regulation of cell communication	90/2037	769/11561	3.856839260987143e-06	5	90	0.0004031989300820963	G000990, G001085, G001120, G001479, G001744, G001745, G001813, G001822, G002591, G003478, G003546, G003822, G003826, G003908, G004852, G004927, G005103, G005282, G005476, G006205, G006411, G006553, G006969, G007178, G007384, G007992, G008293, G008379, G008753, G008870, G009073, G010274, G010506, G010765, G011720, G011897, G012008, G012032, G012176, G012739, G012859, G013041, G013351, G013445, G013788, G013994, G014040, G014442, G014682, G015579, G015600, G015603, G016237, G016258, G016387, G016499, G016583, G016750, G017126, G017380, G018513, G018514, G019548, G019676, G020406, G020442, G020769, G020865, G021069, G021485, G021531, G021637, G021926, G022035, G022592, G023001, G023196, G023258, G023290, G023638, G024930, G025214, G026145, G026268, G026703, G027263, G027640, G027872, G027906, G028497
GO:0023052	BP	p	signaling	17/2037	237/11561	3.952629641975716e-06	3	17	0.000409456497911939	G001822, G002610, G004599, G004927, G006834, G007629, G008249, G010200, G010548, G010914, G011294, G012796, G013095, G019530, G021693, G023494, G023698
GO:0009605	BP	p	response to external stimulus	81/2037	706/11561	4.18698755807017e-06	2	81	0.0004287137301698249	G001037, G001565, G001998, G002089, G002100, G002232, G002340, G002431, G003546, G003931, G004322, G004964, G005041, G005476, G006205, G006301, G006406, G006411, G006553, G006569, G006571, G007050, G007269, G007609, G007698, G008320, G008551, G008878, G009631, G009634, G009734, G010145, G010146, G010464, G011294, G011691, G012859, G013041, G013355, G013593, G013946, G014442, G015485, G015489, G015600, G015602, G016241, G016359, G016935, G017073, G017126, G017343, G017464, G017941, G017983, G018071, G018100, G018430, G019960, G020090, G021722, G021912, G021926, G021940, G022168, G022268, G022462, G022913, G022914, G023024, G023038, G023196, G024143, G025469, G025637, G025642, G026692, G026734, G026977, G027263, G028049
GO:0098660	BP	p	inorganic ion transmembrane transport	26/2037	309/11561	4.654140167715039e-06	5	26	0.00046693875792608487	G003967, G004927, G006083, G006433, G006569, G006571, G007698, G008038, G008043, G011294, G012635, G012739, G013095, G013351, G015358, G016908, G019457, G019463, G019475, G020159, G021912, G022462, G024465, G025273, G027413, G028099
GO:0007267	BP	p	cell-cell signaling	17/2037	234/11561	5.371010927228911e-06	4	17	0.0005276092199635641	G001822, G002610, G004599, G004927, G006834, G007629, G008249, G010200, G010548, G010914, G011294, G012796, G013095, G019530, G021693, G023494, G023698
GO:0098662	BP	p	inorganic cation transmembrane transport	21/2037	266/11561	6.247113504067146e-06	6	21	0.0005982875706501915	G003967, G004927, G006083, G006433, G006569, G006571, G007698, G011294, G012635, G013351, G016908, G019457, G019463, G019475, G020159, G021912, G022462, G024465, G025273, G027413, G028099
GO:0098655	BP	p	monoatomic cation transmembrane transport	21/2037	265/11561	6.24802289665404e-06	6	21	0.0005982875706501915	G003967, G004927, G006083, G006433, G006569, G006571, G007698, G011294, G012635, G013351, G016908, G019457, G019463, G019475, G020159, G021912, G022462, G024465, G025273, G027413, G028099
GO:0040017	BP	p	positive regulation of locomotion	20/2037	257/11561	6.540684046246379e-06	4	20	0.000621092455891479	G001757, G004536, G006969, G007384, G010274, G011148, G011298, G012307, G012739, G015579, G016499, G017941, G019075, G019812, G021667, G023455, G026703, G027197, G027990, G028319
GO:0030001	BP	p	metal ion transport	28/2037	320/11561	6.930296075729963e-06	6	28	0.0006526506097763879	G003967, G004927, G006004, G006083, G006433, G006553, G006569, G006571, G007428, G007698, G011294, G012635, G012739, G013351, G016020, G016908, G019275, G019457, G019463, G019475, G020159, G021062, G021912, G022462, G024465, G025273, G027413, G028099
GO:0017157	BP	p	regulation of exocytosis	5/2037	118/11561	1.6111016846337952e-05	7	5	0.0013907957345759164	G013355, G014040, G014302, G018430, G019321
GO:0034762	BP	p	regulation of transmembrane transport	23/2037	271/11561	2.3351009637061122e-05	5	23	0.0019709981838097147	G001085, G004927, G005487, G006906, G007425, G007428, G010274, G011294, G012176, G012635, G014615, G016908, G017941, G020160, G021069, G021531, G023494, G023846, G023849, G023850, G025605, G026949, G027360
GO:0007188	BP	p	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	15/2037	204/11561	2.636333304463035e-05	6	15	0.0021927750368143277	G007266, G007267, G008215, G010200, G010252, G010765, G012739, G019129, G019131, G019148, G019151, G019218, G019548, G020159, G028310
GO:0055082	BP	p	intracellular chemical homeostasis	29/2037	313/11561	3.1787407150026055e-05	3	29	0.0025508274962996263	G001958, G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G006607, G007155, G012176, G012739, G013351, G014040, G015369, G016499, G016583, G019475, G020406, G020973, G021958, G022550, G022592, G025682, G027413, G027575, G028099
GO:0003008	BP	p	system process	54/2037	494/11561	3.7519701427100624e-05	2	54	0.0029283356011082988	G000682, G000755, G002748, G003350, G004177, G004927, G005041, G005634, G006004, G006569, G006571, G006617, G006906, G007236, G007806, G008025, G008215, G008551, G008878, G009201, G009470, G009486, G011783, G012307, G012449, G012739, G013095, G014682, G015818, G015928, G016241, G016387, G016592, G016764, G016908, G017893, G017941, G018430, G018559, G019457, G019463, G019812, G020501, G020701, G021531, G022178, G022592, G023038, G023196, G025214, G025682, G026908, G027188, G027360
GO:0007200	BP	p	phospholipase C-activating G protein-coupled receptor signaling pathway	1/2037	68/11561	4.255987908916038e-05	6	1	0.003299114436877432	G012739
GO:0030335	BP	p	positive regulation of cell migration	17/2037	217/11561	4.452242613222324e-05	6	17	0.0033822203051778925	G001757, G006969, G007384, G010274, G011148, G011298, G012307, G015579, G016499, G017941, G019075, G021667, G023455, G026703, G027197, G027990, G028319
GO:0099177	BP	p	regulation of trans-synaptic signaling	27/2037	293/11561	4.959247721844821e-05	5	27	0.0036458469542207574	G000682, G001998, G002126, G002553, G003350, G007236, G007428, G008025, G010274, G011294, G012796, G013771, G014040, G014569, G014615, G016592, G016819, G017941, G018430, G019457, G019463, G019548, G021531, G022592, G023450, G023698, G026703
GO:0050804	BP	p	modulation of chemical synaptic transmission	27/2037	293/11561	4.959247721844821e-05	6	27	0.0036458469542207574	G000682, G001998, G002126, G002553, G003350, G007236, G007428, G008025, G010274, G011294, G012796, G013771, G014040, G014569, G014615, G016592, G016819, G017941, G018430, G019457, G019463, G019548, G021531, G022592, G023450, G023698, G026703
GO:0034765	BP	p	regulation of monoatomic ion transmembrane transport	14/2037	192/11561	5.029772074737146e-05	6	14	0.003673990563566012	G004927, G005487, G006906, G007425, G007428, G010274, G011294, G012635, G014615, G016908, G021069, G023494, G026949, G027360
GO:1903522	BP	p	regulation of blood circulation	5/2037	113/11561	5.09262248706177e-05	5	5	0.0036962059388578896	G004927, G006004, G011294, G012739, G016908
GO:1902533	BP	p	positive regulation of intracellular signal transduction	56/2037	502/11561	5.625710266088489e-05	7	56	0.003981622525565532	G000990, G001085, G001479, G001813, G003478, G003546, G003822, G005103, G005282, G006205, G006411, G006553, G006969, G007178, G007384, G008293, G008379, G008870, G010506, G010765, G011720, G011897, G012008, G012032, G012739, G013041, G013351, G013445, G013788, G013994, G014040, G014442, G014682, G015579, G015603, G016499, G016583, G017126, G017380, G018513, G018514, G019676, G020406, G020865, G021069, G021637, G021926, G022592, G023196, G023638, G024930, G025214, G026145, G026268, G027263, G027872
GO:2000147	BP	p	positive regulation of cell motility	18/2037	223/11561	5.6582483822225374e-05	5	18	0.003981622525565532	G001757, G006969, G007384, G010274, G011148, G011298, G012307, G015579, G016499, G017941, G019075, G019812, G021667, G023455, G026703, G027197, G027990, G028319
GO:0140352	BP	p	export from cell	18/2037	222/11561	5.66057787750431e-05	4	18	0.003981622525565532	G002163, G003967, G004927, G007154, G008551, G010460, G011294, G011799, G012635, G013355, G014302, G018430, G019457, G019463, G020159, G021069, G024465, G025273
GO:0051046	BP	p	regulation of secretion	29/2037	305/11561	6.918425498953862e-05	5	29	0.004720686141352052	G004927, G008621, G008753, G009073, G010765, G011294, G011783, G012176, G012739, G013355, G013445, G014040, G014302, G014615, G016499, G016583, G018430, G018528, G019321, G019457, G019463, G019989, G020406, G020759, G022208, G025605, G026949, G027251, G027360
GO:0006873	BP	p	intracellular monoatomic ion homeostasis	23/2037	261/11561	7.045949646873843e-05	4	23	0.004779083108698062	G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G007155, G012176, G012739, G013351, G014040, G016583, G019475, G020406, G022550, G022592, G025682, G027413, G027575, G028099
GO:0050801	BP	p	monoatomic ion homeostasis	28/2037	298/11561	7.673820939650336e-05	3	28	0.005113636819141262	G002089, G003574, G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G007155, G012176, G012739, G013351, G014040, G015992, G016583, G016592, G019475, G020406, G022550, G022592, G025682, G026949, G027413, G027575, G028099
GO:0019725	BP	p	cellular homeostasis	35/2037	348/11561	7.946640668227048e-05	2	35	0.005264649442700419	G001958, G003730, G004244, G004403, G004927, G005487, G006433, G006506, G006569, G006571, G006607, G007155, G008753, G011294, G012176, G012633, G012739, G013351, G014040, G015369, G016499, G016583, G019475, G020406, G020973, G021958, G022550, G022592, G025682, G026858, G026949, G027188, G027413, G027575, G028099
GO:0051234	BP	p	establishment of localization	272/2037	1877/11561	8.098308074533958e-05	2	272	0.005334116792445922	G000560, G000843, G000956, G000995, G001037, G001085, G001120, G001289, G001295, G001355, G001369, G001462, G001479, G001544, G001735, G001813, G001822, G002104, G002163, G002232, G002270, G002748, G003191, G003417, G003550, G003608, G003611, G003764, G003932, G003952, G003967, G004009, G004212, G004244, G004257, G004282, G004309, G004462, G004495, G004582, G004599, G004797, G004848, G004908, G004927, G005103, G005542, G005634, G005740, G005839, G006004, G006083, G006182, G006199, G006277, G006301, G006414, G006415, G006432, G006433, G006553, G006569, G006571, G006617, G006742, G006847, G006906, G007154, G007233, G007282, G007428, G007698, G007800, G008006, G008038, G008039, G008043, G008296, G008320, G008365, G008415, G008454, G008483, G008551, G008754, G008878, G008980, G009201, G009470, G009695, G009886, G009894, G009895, G009916, G009983, G010302, G010460, G010548, G010616, G010914, G010954, G011294, G011298, G011408, G011513, G011520, G011548, G011783, G011799, G011867, G011897, G012007, G012008, G012032, G012176, G012411, G012635, G012668, G012739, G012824, G012969, G012970, G013095, G013159, G013351, G013355, G013465, G013788, G013819, G013824, G013846, G013931, G014040, G014059, G014301, G014302, G014448, G014615, G014664, G014668, G014675, G014836, G014855, G014953, G015164, G015209, G015358, G015507, G015602, G015818, G015854, G015864, G015928, G016020, G016262, G016383, G016436, G016603, G016764, G016908, G017062, G017268, G017343, G017444, G017529, G017553, G017572, G017709, G017827, G017835, G017941, G018066, G018082, G018350, G018392, G018422, G018430, G018559, G019039, G019040, G019051, G019275, G019348, G019457, G019463, G019475, G019530, G019659, G020159, G020449, G020469, G020634, G020687, G020701, G020708, G020741, G021062, G021069, G021298, G021313, G021485, G021578, G021637, G021693, G021722, G021912, G021958, G022035, G022137, G022168, G022175, G022178, G022186, G022251, G022357, G022462, G022565, G022592, G022633, G022693, G022812, G022829, G022994, G023075, G023138, G023184, G023531, G023638, G023892, G023894, G024111, G024256, G024354, G024465, G024597, G024907, G025273, G025352, G025455, G025562, G025620, G025682, G025782, G025943, G026050, G026259, G026322, G026426, G026464, G026577, G026628, G026692, G026703, G026768, G026771, G026908, G027198, G027214, G027221, G027386, G027394, G027413, G027640, G027872, G027883, G027916, G028099, G028195, G028450, G028455, G028468, G028517
