ID	Ec_Head	En_Head	Ec_BodyCol/SC	I_ISC	Ec_Peduncle	Ec_Tentacle	I_FemGC	Ec_BasalDisk	I_Neuro	I_EarlyNem	I_MaleGC	I_En2N	En_Foot	En_BodyCol/SC	I_ZymoGl	I_GlProgen	I_StenoNB	I_DesmoNC	I_IsoNC	I_StenoNC	En_Tentacle	I_Ec1N	I_Ec4N	I_SpumMucGl	I_Ec3N	I_GranGl	I_DesmoNB	I_IsoNB	I_Ec2N	I_Ec1/5N	I_En1N	I_En3N	C_neuron	C_germline	C_nematoblast	C_nematocytes	C_gland_cell	C_progenitor	C_neuroprogenitor	C_EC_foot	C_EN_foot	C_tentacle	C_head	L_ENDODERM	L_ECTODERM	L_INTERSTITIAL
HVAEP1-G026115																			1	1																1										
HVAEP1-G026119																		1	1	1					1					1			1			1										
HVAEP1-G026120																		1		1					1					1			1			1										
HVAEP1-G026121																		1	1	1			1					1					1		1	1										
HVAEP1-G026122	1	1	1			1		1					1	1					1	1	1								1				1			1				1	1	1	1	1	1	
HVAEP1-G026128																		1		1																1										
HVAEP1-G026131		1											1	1				1		1			1										1			1					1		1	1		
HVAEP1-G026133						1												1	1																	1						1				
HVAEP1-G026137														1							1			1													1					1		1		
HVAEP1-G026140		1												1	1					1						1										1							1	1		
HVAEP1-G026143	1		1		1	1	1	1																										1						1		1	1		1	
HVAEP1-G026144	1	1	1	1	1		1		1	1			1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026145				1			1		1	1	1					1	1						1		1				1	1	1	1	1	1	1	1		1	1							1
HVAEP1-G026147	1		1	1	1	1				1			1	1	1		1		1					1		1	1	1							1	1	1			1	1	1	1	1	1	1
HVAEP1-G026150		1									1		1	1	1	1								1		1								1			1	1			1		1	1		
HVAEP1-G026152	1	1	1	1			1	1	1	1	1			1		1	1				1													1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G026156	1	1	1	1		1	1		1	1	1	1		1		1	1				1												1	1	1	1		1	1			1	1	1	1	1
HVAEP1-G026157		1		1			1		1	1			1	1	1	1					1		1			1					1		1	1		1		1	1		1	1	1	1		1
HVAEP1-G026158													1								1																				1	1				
HVAEP1-G026159					1	1	1	1			1			1					1			1				1					1		1	1		1				1		1		1		
HVAEP1-G026160		1			1									1							1			1	1					1	1		1				1			1		1	1	1		
HVAEP1-G026161	1	1	1	1	1		1		1	1				1		1	1			1	1	1	1										1	1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G026162																	1											1							1											
HVAEP1-G026164	1	1	1	1	1	1	1	1	1	1	1		1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026165	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G026166		1	1	1	1		1	1	1		1							1	1	1		1								1			1	1		1			1	1			1		1	1
HVAEP1-G026171	1	1	1	1	1		1		1	1			1	1		1					1			1										1		1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G026172		1										1	1	1	1	1					1			1		1					1	1	1				1	1			1	1	1	1		
HVAEP1-G026174	1	1	1										1										1										1								1		1		1	
HVAEP1-G026175		1		1			1		1	1	1		1	1		1					1						1	1						1	1	1		1	1		1	1	1	1		1
HVAEP1-G026177		1	1	1			1				1						1					1					1		1		1		1	1	1								1		1	1
HVAEP1-G026180																							1		1				1		1	1	1													
HVAEP1-G026182	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G026183		1											1	1																											1		1	1		
HVAEP1-G026184																			1				1						1			1	1			1										
HVAEP1-G026189			1							1							1					1					1	1	1				1		1	1									1	
HVAEP1-G026191													1																												1					
HVAEP1-G026192		1											1	1	1	1					1			1		1											1	1			1	1	1	1		
HVAEP1-G026196	1	1	1	1	1	1	1	1	1	1	1		1	1		1	1				1													1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G026197	1		1		1	1		1																																1		1	1		1	
HVAEP1-G026198		1											1	1							1																				1	1	1	1		
HVAEP1-G026199	1	1					1					1	1	1							1			1									1	1			1				1	1	1	1		
HVAEP1-G026200	1	1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G026202	1	1	1	1	1	1	1		1	1	1		1	1		1	1		1	1	1													1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G026204	1			1	1		1	1		1		1	1			1	1			1													1	1	1	1		1		1	1		1			1
HVAEP1-G026205		1	1	1	1	1	1	1	1	1	1	1	1	1		1			1					1									1	1		1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G026206	1	1	1			1							1	1						1					1							1	1			1					1	1	1	1	1	
HVAEP1-G026207	1		1	1	1	1	1	1		1	1							1	1	1														1		1				1		1	1		1	1
HVAEP1-G026209																	1			1															1	1										
HVAEP1-G026211		1											1	1							1											1	1								1	1	1	1		
HVAEP1-G026212	1		1		1						1																							1						1			1		1	
HVAEP1-G026215	1		1		1	1		1																																1		1	1		1	
HVAEP1-G026216											1										1				1					1			1	1								1				
HVAEP1-G026217	1		1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1			1		1	1
HVAEP1-G026218			1		1	1	1	1	1		1	1										1	1		1				1	1	1	1	1	1					1	1		1			1	
HVAEP1-G026219	1	1	1		1	1	1	1		1	1		1	1		1		1	1	1	1													1		1		1		1	1	1	1	1	1	
HVAEP1-G026220	1	1	1	1	1	1	1	1	1				1	1		1		1		1	1													1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026221				1					1														1									1	1						1							1
HVAEP1-G026222			1	1			1		1	1	1		1	1		1	1		1	1								1						1	1	1		1	1		1			1	1	1
HVAEP1-G026223	1	1	1	1	1	1		1		1			1	1	1				1		1			1								1	1			1	1			1	1	1	1	1	1	1
HVAEP1-G026224																		1	1	1			1									1	1			1										
HVAEP1-G026225		1											1	1		1					1											1	1					1			1	1	1	1		
HVAEP1-G026226													1								1				1				1	1		1	1								1	1				
HVAEP1-G026227	1		1	1	1		1	1		1	1					1				1	1						1							1	1	1		1		1		1	1		1	1
HVAEP1-G026228	1		1	1	1	1	1	1	1	1	1					1				1														1		1		1	1	1		1	1		1	1
HVAEP1-G026229											1	1														1							1	1												
HVAEP1-G026230	1		1	1	1		1		1	1	1			1		1	1																	1	1	1		1	1	1			1	1	1	1
HVAEP1-G026231	1		1	1	1	1	1	1	1	1						1	1	1										1						1	1	1		1	1	1		1	1		1	1
HVAEP1-G026232		1										1	1	1	1						1			1		1							1				1				1	1	1	1		
HVAEP1-G026233																	1										1	1							1											
HVAEP1-G026234																			1									1							1	1										
HVAEP1-G026236	1	1	1	1	1		1		1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G026237	1	1	1	1	1				1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G026238		1	1	1					1	1			1	1		1	1							1		1	1	1							1	1	1	1	1		1		1	1	1	1
HVAEP1-G026239	1	1		1	1		1	1	1			1	1	1					1		1				1				1	1			1	1		1			1	1	1	1	1	1		1
HVAEP1-G026241	1	1	1	1		1							1	1		1					1			1		1											1	1			1	1	1	1	1	1
HVAEP1-G026242	1	1	1	1	1					1			1	1		1										1	1								1	1		1		1	1		1	1	1	1
HVAEP1-G026243		1	1	1	1					1			1	1	1	1	1							1		1	1								1	1	1	1		1	1		1	1	1	1
HVAEP1-G026244		1	1	1	1					1			1	1		1	1							1		1									1	1	1	1		1	1		1	1	1	1
HVAEP1-G026245		1												1																													1	1		
HVAEP1-G026246	1	1	1		1	1																																		1		1	1		1	
HVAEP1-G026247		1					1				1		1	1										1										1			1				1		1	1		
HVAEP1-G026248		1											1	1							1																				1	1	1	1		
HVAEP1-G026256										1		1							1			1	1	1					1	1	1	1	1			1	1									
HVAEP1-G026257	1		1		1	1																																		1		1	1		1	
HVAEP1-G026258	1		1		1	1		1																																1		1	1		1	
HVAEP1-G026259	1		1	1	1		1		1	1	1					1	1										1							1	1	1		1	1	1			1		1	1
HVAEP1-G026262	1		1		1	1																																		1		1	1		1	
HVAEP1-G026265	1		1		1	1																																		1		1	1		1	
HVAEP1-G026266						1																																				1				
HVAEP1-G026267	1		1		1	1		1				1																					1							1		1	1		1	
HVAEP1-G026268				1			1	1		1						1	1				1						1	1						1	1	1		1		1		1				1
HVAEP1-G026269								1	1												1	1	1		1					1			1						1	1		1				
HVAEP1-G026270								1																1		1											1			1						
HVAEP1-G026272		1				1	1	1	1															1			1							1	1		1		1	1		1	1			
HVAEP1-G026274	1	1	1		1	1	1	1			1		1	1						1	1			1								1	1	1		1	1			1	1	1	1	1	1	
HVAEP1-G026275		1											1	1							1																				1	1	1	1		
HVAEP1-G026276					1										1	1								1		1					1		1				1	1		1						
HVAEP1-G026278	1	1	1	1	1		1		1	1				1	1			1	1	1			1			1							1	1		1			1	1			1	1	1	1
HVAEP1-G026279	1	1	1	1	1		1	1	1	1	1			1		1		1	1		1													1		1		1	1	1		1	1	1	1	1
HVAEP1-G026280												1													1				1				1													
HVAEP1-G026281	1		1		1	1													1																	1				1		1	1		1	
HVAEP1-G026282							1				1																							1												
HVAEP1-G026284						1	1		1													1								1			1	1					1			1				
HVAEP1-G026286	1			1	1	1	1	1			1					1		1	1	1								1						1	1	1		1		1		1	1			1
HVAEP1-G026290	1	1	1	1	1	1	1		1	1	1		1	1		1				1														1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026291	1		1		1	1	1	1			1							1	1	1														1		1				1		1	1		1	
HVAEP1-G026293		1		1			1				1		1	1		1					1			1		1								1			1	1			1	1	1	1		1
HVAEP1-G026294	1	1	1			1	1				1		1	1		1		1	1	1				1										1		1	1	1			1	1	1	1	1	
HVAEP1-G026295		1		1			1				1					1		1	1	1														1		1		1					1			1
HVAEP1-G026296	1	1	1	1	1		1	1	1	1			1	1		1	1							1		1	1	1						1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G026297		1	1		1	1		1					1	1				1	1	1	1			1												1	1			1	1	1	1	1	1	
HVAEP1-G026298	1	1	1	1	1	1	1	1		1				1		1	1	1									1	1						1	1	1		1		1		1	1	1	1	1
HVAEP1-G026299											1																							1												
HVAEP1-G026300											1								1												1	1	1	1		1										
HVAEP1-G026301		1		1		1	1		1	1	1		1	1		1	1	1	1	1	1							1						1	1	1		1	1		1	1	1	1		1
HVAEP1-G026303	1	1	1	1	1	1	1	1		1	1		1	1		1		1	1	1	1													1		1		1		1	1	1	1	1	1	1
HVAEP1-G026305	1	1	1	1	1	1	1	1						1		1																		1				1		1		1	1	1	1	1
HVAEP1-G026306	1	1	1	1	1	1	1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G026307		1			1						1	1						1	1	1			1				1		1	1			1	1	1	1				1			1			
HVAEP1-G026308	1	1	1	1	1	1	1	1	1	1	1		1	1		1								1										1		1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G026309	1	1	1	1	1	1	1	1	1	1	1		1	1		1	1																	1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G026310	1	1	1	1	1		1	1	1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G026311	1	1	1				1		1			1				1						1	1	1	1					1	1	1	1	1			1	1	1				1		1	
HVAEP1-G026312	1	1	1	1	1	1	1		1	1	1			1		1		1																1		1		1	1	1		1	1	1	1	1
HVAEP1-G026313	1		1	1										1																													1	1	1	1
HVAEP1-G026317	1	1	1		1	1	1	1	1		1		1	1		1	1															1	1	1	1			1	1	1	1	1	1	1	1	
HVAEP1-G026318	1	1	1	1	1	1	1	1	1	1	1		1	1		1	1							1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G026319												1										1	1		1				1	1	1	1	1													
HVAEP1-G026320	1	1	1	1	1	1	1	1	1	1	1			1		1	1				1													1	1	1		1	1	1		1	1	1	1	1
HVAEP1-G026322	1	1		1		1	1		1	1	1					1		1	1	1														1		1		1	1			1	1			1
HVAEP1-G026323		1	1	1	1		1		1			1				1									1					1	1	1	1	1				1	1	1			1		1	1
HVAEP1-G026328	1	1	1	1		1	1		1	1	1			1		1	1			1							1	1						1	1	1		1	1			1	1	1	1	1
HVAEP1-G026329	1	1	1		1	1	1	1			1		1	1				1	1	1	1													1		1				1	1	1	1	1	1	
HVAEP1-G026331	1	1			1		1	1					1	1							1													1						1	1	1	1	1		
HVAEP1-G026332																									1					1			1													
HVAEP1-G026333	1	1	1	1	1		1		1	1			1	1	1	1	1											1						1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026334	1	1	1	1	1	1	1	1		1	1		1	1		1				1	1			1		1		1						1	1	1	1	1		1	1	1	1	1	1	1
HVAEP1-G026336	1	1	1	1	1	1	1	1		1			1	1		1	1				1													1	1	1		1		1	1	1	1	1	1	1
HVAEP1-G026338	1	1	1		1	1		1			1		1	1							1	1		1									1	1			1			1	1	1	1	1	1	
HVAEP1-G026339	1	1	1	1	1	1	1			1	1		1	1		1																1	1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G026340		1	1	1			1		1		1			1	1				1		1						1							1	1	1			1			1	1	1	1	1
HVAEP1-G026343	1	1	1		1	1		1	1				1	1		1				1										1	1	1	1			1		1	1	1	1	1	1	1	1	
HVAEP1-G026344	1	1	1	1	1	1	1		1	1	1					1								1		1		1						1	1	1	1	1	1	1		1	1		1	1
HVAEP1-G026345	1	1	1		1	1	1	1			1								1	1	1					1								1		1				1		1	1		1	
HVAEP1-G026347	1	1	1		1	1	1	1			1		1			1				1														1		1		1		1	1	1	1		1	
HVAEP1-G026348	1	1	1		1	1	1	1			1		1	1							1											1	1	1						1	1	1	1	1	1	
HVAEP1-G026349											1								1															1		1										
HVAEP1-G026350	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G026351				1			1		1	1	1					1	1										1							1	1	1		1	1							1
HVAEP1-G026352	1	1	1	1	1	1	1			1			1	1		1				1	1													1		1		1		1	1	1	1	1	1	1
HVAEP1-G026353	1		1	1	1	1	1	1	1	1	1					1											1	1						1	1	1		1	1	1		1	1		1	1
HVAEP1-G026354					1					1					1	1	1									1	1	1							1	1		1		1						
HVAEP1-G026355	1	1	1		1	1		1										1	1	1	1															1				1		1	1		1	
HVAEP1-G026356							1				1							1	1	1														1		1										
HVAEP1-G026358	1	1	1	1	1	1	1	1		1			1	1						1	1													1		1				1	1	1	1	1	1	1
HVAEP1-G026359		1										1		1	1						1										1	1	1									1	1	1		
HVAEP1-G026360		1	1	1			1			1			1	1							1													1		1					1	1	1	1	1	1
HVAEP1-G026361	1	1	1	1	1		1		1	1	1			1		1	1																	1	1	1		1	1	1			1	1	1	1
HVAEP1-G026362	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026365			1	1			1		1	1	1			1		1	1				1													1	1	1		1	1			1		1	1	1
HVAEP1-G026366		1	1			1							1					1		1	1	1	1									1	1			1					1	1	1		1	
HVAEP1-G026368	1						1				1							1	1	1			1										1	1		1							1			
HVAEP1-G026369	1	1	1	1	1	1	1			1	1					1		1	1	1														1		1		1		1		1	1		1	1
HVAEP1-G026370	1	1	1		1	1		1					1	1					1	1	1															1				1	1	1	1	1	1	
HVAEP1-G026371	1	1	1	1	1	1	1		1	1			1	1		1	1		1	1	1			1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G026372	1	1	1		1	1	1	1		1	1		1	1							1													1		1				1	1	1	1	1	1	
HVAEP1-G026373	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G026375							1				1																							1												
HVAEP1-G026376	1	1	1	1	1	1	1	1	1	1	1					1	1				1						1	1						1	1	1		1	1	1		1	1		1	1
HVAEP1-G026377																		1	1	1										1			1			1										
HVAEP1-G026378	1	1	1	1		1	1			1	1			1				1	1	1	1						1			1		1	1	1	1	1						1	1	1	1	1
HVAEP1-G026379		1		1						1	1			1						1														1		1							1	1		1
HVAEP1-G026380	1	1		1	1		1					1	1	1	1	1					1				1				1		1		1	1				1		1	1	1	1	1		1
HVAEP1-G026381	1					1	1		1	1		1	1	1					1	1		1			1								1	1		1			1		1	1	1	1		
HVAEP1-G026382	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G026383	1	1	1		1	1		1					1			1				1	1															1		1		1	1	1	1		1	
HVAEP1-G026384	1	1	1	1	1	1	1	1	1	1	1		1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026385	1			1			1				1			1	1		1			1		1	1	1				1	1			1	1	1	1	1	1						1	1		1
HVAEP1-G026386			1	1			1	1		1		1				1					1	1	1					1			1	1	1	1	1	1		1		1		1			1	1
HVAEP1-G026387	1	1	1	1	1	1	1	1	1	1		1		1	1				1											1			1	1		1			1	1		1	1	1	1	1
HVAEP1-G026388	1	1	1		1	1	1						1	1		1			1	1	1													1		1		1		1	1	1	1	1	1	
HVAEP1-G026389	1	1	1	1	1		1		1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G026390	1	1	1		1	1	1	1	1	1	1		1	1		1																1	1	1		1		1	1	1	1	1	1	1	1	
HVAEP1-G026391	1	1	1	1	1	1	1	1	1	1		1	1	1		1			1		1	1									1	1	1	1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026392	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026393	1	1	1		1	1		1					1	1					1	1	1	1											1			1				1	1	1	1	1	1	
HVAEP1-G026394	1		1	1	1		1		1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G026395	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G026397	1	1	1	1	1	1	1	1		1						1	1			1							1					1	1	1	1	1		1		1		1	1		1	1
HVAEP1-G026398	1		1		1	1																																		1		1	1		1	
HVAEP1-G026399	1		1		1	1		1																																1		1	1		1	
HVAEP1-G026400		1	1	1			1		1	1	1		1	1		1	1							1										1	1	1	1	1	1		1		1	1	1	1
HVAEP1-G026401	1	1	1		1	1	1	1	1				1	1		1					1	1			1					1			1	1				1	1	1	1	1	1	1	1	
HVAEP1-G026402																		1	1	1																1										
HVAEP1-G026403	1	1	1	1	1		1		1	1	1		1	1		1																		1		1		1	1	1	1		1	1	1	1
HVAEP1-G026404	1	1	1	1			1			1	1	1	1	1		1		1								1							1	1		1		1			1		1	1	1	1
HVAEP1-G026405			1	1			1		1	1	1					1	1					1	1					1			1	1	1	1	1	1		1	1						1	1
HVAEP1-G026406	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026407	1	1	1	1			1		1	1				1		1	1																	1	1	1		1	1				1	1	1	1
HVAEP1-G026408															1			1	1	1	1	1		1	1					1			1			1	1					1				
HVAEP1-G026409	1					1																			1					1			1									1	1			
HVAEP1-G026410		1	1			1		1					1	1				1	1	1	1	1			1				1	1			1			1				1	1	1	1	1	1	
HVAEP1-G026411		1	1		1	1		1						1	1						1				1				1	1	1	1	1							1		1	1	1	1	
HVAEP1-G026412			1	1	1		1	1		1	1			1		1	1										1							1	1	1		1		1				1	1	1
HVAEP1-G026413	1	1	1		1	1	1	1			1							1	1	1	1													1		1				1		1	1		1	
HVAEP1-G026415	1	1	1	1	1		1		1	1	1		1	1		1	1							1										1	1	1	1	1	1	1	1		1	1	1	1
HVAEP1-G026416			1				1	1												1				1										1		1	1			1					1	
HVAEP1-G026417	1	1	1	1	1	1	1	1		1	1			1		1	1											1						1	1	1		1		1		1	1	1	1	1
HVAEP1-G026418							1	1																										1						1						
HVAEP1-G026419				1	1		1			1						1	1			1							1	1						1	1	1		1		1						1
HVAEP1-G026422	1	1	1		1	1																																		1		1	1		1	
HVAEP1-G026423				1			1		1	1	1				1	1			1					1										1		1	1	1	1							1
HVAEP1-G026425	1	1	1		1	1	1	1		1			1	1							1						1							1	1	1				1	1	1	1	1	1	
HVAEP1-G026426	1		1	1	1		1		1	1	1					1	1																	1	1	1		1	1	1			1		1	1
HVAEP1-G026427		1	1	1			1			1	1																							1		1							1		1	1
HVAEP1-G026428	1	1	1	1	1		1	1		1			1	1		1	1				1			1		1								1	1	1	1	1		1	1	1	1	1	1	1
HVAEP1-G026429				1			1		1	1	1					1	1										1	1						1	1	1		1	1							1
HVAEP1-G026430		1									1	1						1	1	1					1					1			1	1		1							1			
HVAEP1-G026431	1	1	1		1	1	1	1					1	1						1	1													1		1				1	1	1	1	1	1	
HVAEP1-G026432	1	1	1	1	1	1	1		1	1			1	1		1	1										1	1						1	1	1		1	1	1	1	1	1	1	1	1
HVAEP1-G026433					1		1	1										1																1		1				1						
HVAEP1-G026434		1											1	1							1		1										1								1	1	1	1		
HVAEP1-G026435		1	1										1	1				1	1	1	1				1					1		1	1			1					1	1	1	1	1	
HVAEP1-G026437	1		1	1			1	1			1		1	1		1					1											1	1	1				1		1	1	1	1	1	1	1
HVAEP1-G026438	1	1	1	1	1	1	1	1					1	1				1		1	1													1		1				1	1	1	1	1	1	1
HVAEP1-G026439			1		1		1	1																										1						1					1	
HVAEP1-G026440												1																				1	1													
HVAEP1-G026441	1					1		1				1			1								1			1				1		1	1							1		1	1			
HVAEP1-G026442	1	1	1	1		1	1	1		1	1			1		1	1																	1	1	1		1		1		1	1	1	1	1
HVAEP1-G026443							1	1														1			1					1			1	1						1						
HVAEP1-G026444		1		1			1		1	1	1	1				1	1						1				1						1	1	1	1		1	1				1			1
HVAEP1-G026445	1	1	1	1	1	1	1	1		1	1			1	1						1		1										1	1		1				1		1	1	1	1	1
HVAEP1-G026446	1	1	1	1			1		1	1			1	1											1	1	1						1	1	1	1			1		1		1	1	1	1
HVAEP1-G026448	1	1	1	1	1		1	1	1	1	1		1	1		1	1										1							1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G026450		1	1	1			1		1	1	1					1	1			1														1	1	1		1	1				1		1	1
HVAEP1-G026451		1										1	1	1							1												1								1	1	1	1		
HVAEP1-G026452	1	1	1		1	1	1	1				1	1	1		1					1			1								1	1	1			1	1		1	1	1	1	1	1	
HVAEP1-G026453	1		1		1	1	1	1								1																		1				1		1		1	1		1	
HVAEP1-G026456		1											1	1	1			1	1	1				1		1										1	1				1		1	1		
HVAEP1-G026457	1	1	1		1	1		1					1	1		1					1									1			1					1		1	1	1	1	1	1	
HVAEP1-G026459		1					1			1	1			1			1	1	1	1							1	1						1	1	1							1	1		
HVAEP1-G026460			1	1	1	1	1		1	1						1	1																	1	1	1		1	1	1		1			1	1
HVAEP1-G026461						1	1											1	1	1														1		1						1				
HVAEP1-G026462	1	1	1		1			1				1	1	1				1		1		1					1	1			1		1		1	1				1	1		1	1	1	
HVAEP1-G026463	1		1	1	1	1	1			1	1					1			1	1														1		1		1		1		1	1		1	1
HVAEP1-G026464	1	1	1	1	1		1	1	1	1						1	1							1										1	1	1	1	1	1	1			1		1	1
HVAEP1-G026465	1	1	1	1	1	1	1	1		1	1		1	1		1	1				1			1										1	1	1	1	1		1	1	1	1	1	1	1
HVAEP1-G026466	1	1	1	1	1	1	1			1			1	1		1			1	1	1	1											1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G026467	1	1	1	1	1		1		1	1				1	1	1			1		1			1										1		1	1	1	1	1		1	1	1	1	1
HVAEP1-G026468												1										1	1		1				1	1	1		1													
HVAEP1-G026469	1	1	1	1		1	1		1	1	1		1	1		1																		1		1		1	1		1	1	1	1	1	1
HVAEP1-G026471									1		1	1				1		1	1	1		1			1	1							1	1		1		1	1							
HVAEP1-G026472	1	1	1	1	1	1	1	1	1	1			1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G026473	1	1	1	1	1	1	1	1						1		1		1	1	1														1		1		1		1		1	1	1	1	1
HVAEP1-G026474	1		1	1	1		1		1	1	1					1	1			1														1	1	1		1	1	1			1		1	1
HVAEP1-G026477	1		1		1	1											1	1	1	1							1	1							1	1				1		1	1		1	
HVAEP1-G026478	1	1	1		1	1		1					1	1				1	1	1	1															1				1	1	1	1	1	1	
HVAEP1-G026479	1		1	1	1	1	1	1		1	1					1	1																	1	1	1		1		1		1	1		1	1
HVAEP1-G026480															1																															
HVAEP1-G026481															1																															
HVAEP1-G026483															1																															
HVAEP1-G026484																						1	1		1								1													
HVAEP1-G026485															1									1		1											1									
HVAEP1-G026486																					1				1								1									1				
HVAEP1-G026489	1		1	1		1	1			1	1		1	1	1		1											1						1	1	1					1	1	1	1	1	1
HVAEP1-G026491															1			1								1										1										
HVAEP1-G026492		1			1	1								1					1																	1				1		1	1	1		
HVAEP1-G026493				1													1		1									1							1	1										1
HVAEP1-G026494	1	1	1					1			1		1	1				1	1	1	1													1		1				1	1	1	1	1	1	
HVAEP1-G026495				1			1							1																				1										1		1
