ID	CLS
HVAEP1-G021258	Ec_Tentacle
HVAEP1-G021258	I_FemGC
HVAEP1-G021258	I_GlProgen
HVAEP1-G021258	Ec_BasalDisk
HVAEP1-G021261	Ec_Head
HVAEP1-G021261	En_Foot
HVAEP1-G021261	En_BodyCol/SC
HVAEP1-G021261	En_Head
HVAEP1-G021261	Ec_BodyCol/SC
HVAEP1-G021261	En_Tentacle
HVAEP1-G021261	I_ZymoGl
HVAEP1-G021261	Ec_Tentacle
HVAEP1-G021261	I_FemGC
HVAEP1-G021261	I_GranGl
HVAEP1-G021261	I_SpumMucGl
HVAEP1-G021261	I_Ec1/5N
HVAEP1-G021261	I_En3N
HVAEP1-G021274	Ec_Head
HVAEP1-G021274	Ec_BodyCol/SC
HVAEP1-G021274	I_FemGC
HVAEP1-G021274	I_GlProgen
HVAEP1-G021274	Ec_BasalDisk
HVAEP1-G021274	I_StenoNC
HVAEP1-G021274	I_Ec3N
HVAEP1-G021274	I_Ec1/5N
HVAEP1-G021274	I_Ec2N
HVAEP1-G021274	I_En1N
HVAEP1-G021274	I_En3N
HVAEP1-G021275	Ec_Head
HVAEP1-G021275	Ec_Tentacle
HVAEP1-G021277	Ec_Head
HVAEP1-G021277	Ec_BodyCol/SC
HVAEP1-G021277	Ec_Tentacle
HVAEP1-G021280	I_Neuro
HVAEP1-G021280	I_Ec1N
HVAEP1-G021280	I_Ec3N
HVAEP1-G021280	I_Ec4N
HVAEP1-G021280	I_Ec1/5N
HVAEP1-G021280	I_Ec2N
HVAEP1-G021280	I_En1N
HVAEP1-G021280	I_En3N
HVAEP1-G021282	Ec_Head
HVAEP1-G021282	En_Foot
HVAEP1-G021282	En_BodyCol/SC
HVAEP1-G021282	En_Head
HVAEP1-G021282	Ec_BodyCol/SC
HVAEP1-G021282	I_ISC
HVAEP1-G021282	Ec_Peduncle
HVAEP1-G021282	I_FemGC
HVAEP1-G021282	I_GlProgen
HVAEP1-G021282	Ec_BasalDisk
HVAEP1-G021282	I_Neuro
HVAEP1-G021282	I_EarlyNem
HVAEP1-G021282	I_MaleGC
HVAEP1-G021282	I_SpumMucGl
HVAEP1-G021283	Ec_Head
HVAEP1-G021283	En_Foot
HVAEP1-G021283	En_BodyCol/SC
HVAEP1-G021283	En_Head
HVAEP1-G021283	Ec_BodyCol/SC
HVAEP1-G021283	I_ISC
HVAEP1-G021283	Ec_Peduncle
HVAEP1-G021283	Ec_Tentacle
HVAEP1-G021283	I_FemGC
HVAEP1-G021283	I_GlProgen
HVAEP1-G021283	Ec_BasalDisk
HVAEP1-G021283	I_Neuro
HVAEP1-G021283	I_EarlyNem
HVAEP1-G021284	Ec_Head
HVAEP1-G021284	En_Foot
HVAEP1-G021284	En_BodyCol/SC
HVAEP1-G021284	En_Head
HVAEP1-G021284	Ec_BodyCol/SC
HVAEP1-G021284	Ec_Peduncle
HVAEP1-G021284	Ec_Tentacle
HVAEP1-G021284	I_FemGC
HVAEP1-G021284	I_GlProgen
HVAEP1-G021284	Ec_BasalDisk
HVAEP1-G021284	I_EarlyNem
HVAEP1-G021284	I_DesmoNC
HVAEP1-G021284	I_StenoNC
HVAEP1-G021284	I_Ec4N
HVAEP1-G021285	Ec_Head
HVAEP1-G021285	En_Foot
HVAEP1-G021285	En_BodyCol/SC
HVAEP1-G021285	En_Head
HVAEP1-G021285	En_Tentacle
HVAEP1-G021285	Ec_Peduncle
HVAEP1-G021285	Ec_Tentacle
HVAEP1-G021285	I_FemGC
HVAEP1-G021285	Ec_BasalDisk
HVAEP1-G021285	I_DesmoNC
HVAEP1-G021285	I_StenoNC
HVAEP1-G021285	I_Ec1N
HVAEP1-G021285	I_Ec1/5N
HVAEP1-G021285	I_En2N
HVAEP1-G021285	I_En3N
HVAEP1-G021286	Ec_Head
HVAEP1-G021286	En_Foot
HVAEP1-G021286	En_BodyCol/SC
HVAEP1-G021286	En_Head
HVAEP1-G021286	Ec_BodyCol/SC
HVAEP1-G021286	En_Tentacle
HVAEP1-G021286	I_ISC
HVAEP1-G021286	Ec_Peduncle
HVAEP1-G021286	Ec_Tentacle
HVAEP1-G021286	I_FemGC
HVAEP1-G021286	I_GlProgen
HVAEP1-G021286	Ec_BasalDisk
HVAEP1-G021286	I_EarlyNem
HVAEP1-G021286	I_MaleGC
HVAEP1-G021286	I_StenoNB
HVAEP1-G021286	I_SpumMucGl
HVAEP1-G021287	En_Foot
HVAEP1-G021287	En_BodyCol/SC
HVAEP1-G021287	En_Head
HVAEP1-G021287	Ec_Peduncle
HVAEP1-G021287	Ec_Tentacle
HVAEP1-G021287	I_GlProgen
HVAEP1-G021287	Ec_BasalDisk
HVAEP1-G021287	I_SpumMucGl
HVAEP1-G021287	I_DesmoNC
HVAEP1-G021287	I_IsoNC
HVAEP1-G021287	I_StenoNC
HVAEP1-G021287	I_En2N
HVAEP1-G021290	Ec_Head
HVAEP1-G021290	En_BodyCol/SC
HVAEP1-G021290	Ec_BodyCol/SC
HVAEP1-G021290	I_ISC
HVAEP1-G021290	Ec_Peduncle
HVAEP1-G021290	I_FemGC
HVAEP1-G021290	I_GlProgen
HVAEP1-G021290	I_Neuro
HVAEP1-G021290	I_EarlyNem
HVAEP1-G021290	I_StenoNB
HVAEP1-G021290	I_SpumMucGl
HVAEP1-G021291	Ec_Head
HVAEP1-G021291	En_Foot
HVAEP1-G021291	En_BodyCol/SC
HVAEP1-G021291	En_Head
HVAEP1-G021291	Ec_BodyCol/SC
HVAEP1-G021291	En_Tentacle
HVAEP1-G021291	Ec_Peduncle
HVAEP1-G021291	Ec_Tentacle
HVAEP1-G021291	I_FemGC
HVAEP1-G021291	Ec_BasalDisk
HVAEP1-G021291	I_MaleGC
HVAEP1-G021293	En_Foot
HVAEP1-G021293	En_BodyCol/SC
HVAEP1-G021293	En_Head
HVAEP1-G021293	I_ZymoGl
HVAEP1-G021293	I_ISC
HVAEP1-G021293	I_FemGC
HVAEP1-G021293	I_GlProgen
HVAEP1-G021293	I_Neuro
HVAEP1-G021293	I_GranGl
HVAEP1-G021293	I_EarlyNem
HVAEP1-G021293	I_MaleGC
HVAEP1-G021293	I_SpumMucGl
HVAEP1-G021294	I_DesmoNC
HVAEP1-G021294	I_IsoNC
HVAEP1-G021294	I_StenoNC
HVAEP1-G021295	Ec_Head
HVAEP1-G021295	En_Foot
HVAEP1-G021295	En_Head
HVAEP1-G021295	Ec_BodyCol/SC
HVAEP1-G021295	En_Tentacle
HVAEP1-G021295	Ec_Peduncle
HVAEP1-G021295	Ec_Tentacle
HVAEP1-G021295	I_IsoNC
HVAEP1-G021295	I_StenoNC
HVAEP1-G021295	I_Ec1N
HVAEP1-G021295	I_Ec3N
HVAEP1-G021295	I_Ec1/5N
HVAEP1-G021296	Ec_Head
HVAEP1-G021296	En_BodyCol/SC
HVAEP1-G021296	En_Head
HVAEP1-G021296	Ec_BodyCol/SC
HVAEP1-G021296	I_ISC
HVAEP1-G021296	Ec_Peduncle
HVAEP1-G021296	Ec_Tentacle
HVAEP1-G021296	I_FemGC
HVAEP1-G021296	I_GlProgen
HVAEP1-G021296	I_Neuro
HVAEP1-G021296	I_EarlyNem
HVAEP1-G021296	I_MaleGC
HVAEP1-G021296	I_SpumMucGl
HVAEP1-G021296	I_StenoNC
HVAEP1-G021297	En_Foot
HVAEP1-G021297	En_BodyCol/SC
HVAEP1-G021297	En_Head
HVAEP1-G021297	Ec_BodyCol/SC
HVAEP1-G021297	I_ISC
HVAEP1-G021297	I_FemGC
HVAEP1-G021297	I_GlProgen
HVAEP1-G021297	I_Neuro
HVAEP1-G021297	I_EarlyNem
HVAEP1-G021297	I_MaleGC
HVAEP1-G021297	I_StenoNB
HVAEP1-G021297	I_SpumMucGl
HVAEP1-G021298	I_ISC
HVAEP1-G021298	I_FemGC
HVAEP1-G021298	I_GlProgen
HVAEP1-G021298	Ec_BasalDisk
HVAEP1-G021298	I_Neuro
HVAEP1-G021298	I_EarlyNem
HVAEP1-G021298	I_MaleGC
HVAEP1-G021298	I_DesmoNB
HVAEP1-G021299	Ec_Head
HVAEP1-G021299	En_Foot
HVAEP1-G021299	En_BodyCol/SC
HVAEP1-G021299	En_Head
HVAEP1-G021299	Ec_BodyCol/SC
HVAEP1-G021299	En_Tentacle
HVAEP1-G021299	Ec_Tentacle
HVAEP1-G021299	I_GlProgen
HVAEP1-G021299	I_Neuro
HVAEP1-G021299	I_SpumMucGl
HVAEP1-G021299	I_DesmoNC
HVAEP1-G021299	I_IsoNC
HVAEP1-G021299	I_StenoNC
HVAEP1-G021299	I_Ec3N
HVAEP1-G021300	Ec_Head
HVAEP1-G021300	En_Head
HVAEP1-G021300	Ec_BodyCol/SC
HVAEP1-G021300	Ec_Tentacle
HVAEP1-G021300	I_FemGC
HVAEP1-G021300	I_GlProgen
HVAEP1-G021300	I_Neuro
HVAEP1-G021300	I_EarlyNem
HVAEP1-G021300	I_MaleGC
HVAEP1-G021300	I_StenoNB
HVAEP1-G021300	I_SpumMucGl
HVAEP1-G021300	I_DesmoNC
HVAEP1-G021300	I_IsoNC
HVAEP1-G021300	I_DesmoNB
HVAEP1-G021300	I_IsoNB
HVAEP1-G021301	I_EarlyNem
HVAEP1-G021301	I_StenoNB
HVAEP1-G021301	I_DesmoNB
HVAEP1-G021301	I_IsoNB
HVAEP1-G021302	Ec_Head
HVAEP1-G021302	Ec_BodyCol/SC
HVAEP1-G021302	I_ISC
HVAEP1-G021302	Ec_Peduncle
HVAEP1-G021302	I_FemGC
HVAEP1-G021302	I_DesmoNC
HVAEP1-G021302	I_IsoNC
HVAEP1-G021302	I_StenoNC
HVAEP1-G021302	I_Ec3N
HVAEP1-G021304	Ec_Head
HVAEP1-G021304	Ec_BodyCol/SC
HVAEP1-G021304	Ec_Peduncle
HVAEP1-G021304	I_StenoNB
HVAEP1-G021309	Ec_Tentacle
HVAEP1-G021309	I_FemGC
HVAEP1-G021309	I_MaleGC
HVAEP1-G021309	I_StenoNC
HVAEP1-G021309	I_Ec2N
HVAEP1-G021309	I_En2N
HVAEP1-G021309	I_En3N
HVAEP1-G021310	Ec_Head
HVAEP1-G021310	En_BodyCol/SC
HVAEP1-G021310	En_Head
HVAEP1-G021310	Ec_BodyCol/SC
HVAEP1-G021310	I_ISC
HVAEP1-G021310	Ec_Tentacle
HVAEP1-G021310	I_FemGC
HVAEP1-G021310	I_GlProgen
HVAEP1-G021310	I_Neuro
HVAEP1-G021310	I_EarlyNem
HVAEP1-G021310	I_MaleGC
HVAEP1-G021310	I_StenoNB
HVAEP1-G021310	I_StenoNC
HVAEP1-G021310	I_Ec1/5N
HVAEP1-G021311	Ec_Head
HVAEP1-G021311	En_Foot
HVAEP1-G021311	En_Head
HVAEP1-G021311	Ec_BodyCol/SC
HVAEP1-G021311	I_ISC
HVAEP1-G021311	Ec_Peduncle
HVAEP1-G021311	Ec_Tentacle
HVAEP1-G021311	I_En1N
HVAEP1-G021313	En_Foot
HVAEP1-G021313	En_BodyCol/SC
HVAEP1-G021313	En_Head
HVAEP1-G021313	I_ISC
HVAEP1-G021313	I_FemGC
HVAEP1-G021313	I_GlProgen
HVAEP1-G021313	I_Neuro
HVAEP1-G021313	I_EarlyNem
HVAEP1-G021313	I_MaleGC
HVAEP1-G021313	I_SpumMucGl
HVAEP1-G021313	I_DesmoNB
HVAEP1-G021313	I_IsoNB
HVAEP1-G021313	I_En2N
HVAEP1-G021313	I_En3N
HVAEP1-G021314	I_Neuro
HVAEP1-G021314	I_Ec1N
HVAEP1-G021314	I_Ec3N
HVAEP1-G021314	I_Ec1/5N
HVAEP1-G021314	I_Ec2N
HVAEP1-G021315	Ec_Head
HVAEP1-G021315	Ec_BodyCol/SC
HVAEP1-G021315	En_Tentacle
HVAEP1-G021315	Ec_Peduncle
HVAEP1-G021315	Ec_Tentacle
HVAEP1-G021315	Ec_BasalDisk
HVAEP1-G021315	I_StenoNC
HVAEP1-G021315	I_Ec3N
HVAEP1-G021315	I_Ec4N
HVAEP1-G021315	I_Ec2N
HVAEP1-G021315	I_En1N
HVAEP1-G021318	En_Foot
HVAEP1-G021318	En_BodyCol/SC
HVAEP1-G021318	En_Head
HVAEP1-G021318	Ec_BodyCol/SC
HVAEP1-G021318	I_ISC
HVAEP1-G021318	I_FemGC
HVAEP1-G021318	I_GlProgen
HVAEP1-G021318	I_Neuro
HVAEP1-G021318	I_EarlyNem
HVAEP1-G021318	I_MaleGC
HVAEP1-G021318	I_SpumMucGl
HVAEP1-G021319	Ec_Head
HVAEP1-G021319	En_Foot
HVAEP1-G021319	En_BodyCol/SC
HVAEP1-G021319	En_Head
HVAEP1-G021319	Ec_BodyCol/SC
HVAEP1-G021319	I_ISC
HVAEP1-G021319	Ec_Peduncle
HVAEP1-G021319	Ec_Tentacle
HVAEP1-G021319	I_FemGC
HVAEP1-G021319	Ec_BasalDisk
HVAEP1-G021319	I_Neuro
HVAEP1-G021319	I_EarlyNem
HVAEP1-G021319	I_MaleGC
HVAEP1-G021320	En_BodyCol/SC
HVAEP1-G021321	Ec_Head
HVAEP1-G021321	I_ISC
HVAEP1-G021321	Ec_Tentacle
HVAEP1-G021321	I_EarlyNem
HVAEP1-G021321	I_StenoNB
HVAEP1-G021321	I_DesmoNB
HVAEP1-G021321	I_IsoNB
HVAEP1-G021322	Ec_Head
HVAEP1-G021322	En_Foot
HVAEP1-G021322	En_BodyCol/SC
HVAEP1-G021322	En_Head
HVAEP1-G021322	Ec_BodyCol/SC
HVAEP1-G021322	En_Tentacle
HVAEP1-G021322	I_ISC
HVAEP1-G021322	Ec_Peduncle
HVAEP1-G021322	Ec_Tentacle
HVAEP1-G021322	I_FemGC
HVAEP1-G021322	I_GlProgen
HVAEP1-G021322	Ec_BasalDisk
HVAEP1-G021322	I_Neuro
HVAEP1-G021322	I_EarlyNem
HVAEP1-G021322	I_MaleGC
HVAEP1-G021322	I_En3N
HVAEP1-G021323	En_Foot
HVAEP1-G021323	En_BodyCol/SC
HVAEP1-G021323	En_Head
HVAEP1-G021323	Ec_BodyCol/SC
HVAEP1-G021323	I_ISC
HVAEP1-G021325	Ec_Head
HVAEP1-G021325	En_Foot
HVAEP1-G021325	En_BodyCol/SC
HVAEP1-G021325	En_Head
HVAEP1-G021325	Ec_BodyCol/SC
HVAEP1-G021325	I_ISC
HVAEP1-G021325	Ec_Peduncle
HVAEP1-G021325	I_FemGC
HVAEP1-G021325	I_GlProgen
HVAEP1-G021325	Ec_BasalDisk
HVAEP1-G021325	I_Neuro
HVAEP1-G021325	I_EarlyNem
HVAEP1-G021325	I_MaleGC
HVAEP1-G021325	I_StenoNB
HVAEP1-G021326	I_ISC
HVAEP1-G021326	Ec_Peduncle
HVAEP1-G021326	I_GlProgen
HVAEP1-G021326	I_Neuro
HVAEP1-G021326	I_EarlyNem
HVAEP1-G021326	I_StenoNB
HVAEP1-G021326	I_DesmoNB
HVAEP1-G021326	I_IsoNB
HVAEP1-G021327	Ec_BodyCol/SC
HVAEP1-G021327	I_ISC
HVAEP1-G021327	Ec_Peduncle
HVAEP1-G021327	Ec_Tentacle
HVAEP1-G021327	I_DesmoNC
HVAEP1-G021327	I_IsoNC
HVAEP1-G021327	I_StenoNC
HVAEP1-G021327	I_Ec1N
HVAEP1-G021327	I_Ec4N
HVAEP1-G021327	I_Ec1/5N
HVAEP1-G021327	I_Ec2N
HVAEP1-G021327	I_En2N
HVAEP1-G021327	I_En1N
HVAEP1-G021328	En_Foot
HVAEP1-G021328	En_BodyCol/SC
HVAEP1-G021328	En_Head
HVAEP1-G021328	En_Tentacle
HVAEP1-G021328	I_FemGC
HVAEP1-G021328	I_En2N
HVAEP1-G021329	Ec_Head
HVAEP1-G021329	En_Foot
HVAEP1-G021329	En_BodyCol/SC
HVAEP1-G021329	En_Head
HVAEP1-G021329	Ec_BodyCol/SC
HVAEP1-G021329	En_Tentacle
HVAEP1-G021329	I_ISC
HVAEP1-G021329	Ec_Peduncle
HVAEP1-G021329	Ec_Tentacle
HVAEP1-G021329	I_FemGC
HVAEP1-G021329	I_GlProgen
HVAEP1-G021329	Ec_BasalDisk
HVAEP1-G021329	I_Neuro
HVAEP1-G021329	I_EarlyNem
HVAEP1-G021329	I_MaleGC
HVAEP1-G021330	Ec_Head
HVAEP1-G021330	En_Foot
HVAEP1-G021330	En_BodyCol/SC
HVAEP1-G021330	En_Head
HVAEP1-G021330	Ec_BodyCol/SC
HVAEP1-G021330	I_ISC
HVAEP1-G021330	Ec_Peduncle
HVAEP1-G021330	Ec_Tentacle
HVAEP1-G021330	I_FemGC
HVAEP1-G021330	I_GlProgen
HVAEP1-G021330	Ec_BasalDisk
HVAEP1-G021330	I_Neuro
HVAEP1-G021330	I_EarlyNem
HVAEP1-G021330	I_MaleGC
HVAEP1-G021330	I_StenoNB
HVAEP1-G021330	I_DesmoNB
HVAEP1-G021330	I_IsoNB
HVAEP1-G021331	En_Foot
HVAEP1-G021331	Ec_BodyCol/SC
HVAEP1-G021331	Ec_Peduncle
HVAEP1-G021331	Ec_Tentacle
HVAEP1-G021331	Ec_BasalDisk
HVAEP1-G021331	I_MaleGC
HVAEP1-G021331	I_SpumMucGl
HVAEP1-G021331	I_Ec1N
HVAEP1-G021331	I_Ec4N
HVAEP1-G021331	I_Ec2N
HVAEP1-G021331	I_En1N
HVAEP1-G021332	En_BodyCol/SC
HVAEP1-G021332	Ec_BodyCol/SC
HVAEP1-G021332	I_ISC
HVAEP1-G021332	I_StenoNB
HVAEP1-G021333	Ec_Head
HVAEP1-G021333	En_BodyCol/SC
HVAEP1-G021333	I_ISC
HVAEP1-G021333	I_FemGC
HVAEP1-G021333	I_GlProgen
HVAEP1-G021333	I_EarlyNem
HVAEP1-G021333	I_MaleGC
HVAEP1-G021333	I_StenoNC
HVAEP1-G021333	I_DesmoNB
HVAEP1-G021333	I_IsoNB
HVAEP1-G021333	I_Ec4N
HVAEP1-G021333	I_En1N
HVAEP1-G021337	I_DesmoNC
HVAEP1-G021337	I_IsoNC
HVAEP1-G021337	I_StenoNC
HVAEP1-G021338	Ec_Head
HVAEP1-G021338	En_BodyCol/SC
HVAEP1-G021338	Ec_BodyCol/SC
HVAEP1-G021338	I_ISC
HVAEP1-G021338	Ec_Peduncle
HVAEP1-G021338	I_FemGC
HVAEP1-G021338	I_GlProgen
HVAEP1-G021338	I_Neuro
HVAEP1-G021338	I_EarlyNem
HVAEP1-G021338	I_MaleGC
HVAEP1-G021338	I_StenoNB
HVAEP1-G021338	I_DesmoNC
HVAEP1-G021338	I_StenoNC
HVAEP1-G021341	I_EarlyNem
HVAEP1-G021341	I_StenoNB
HVAEP1-G021341	I_StenoNC
HVAEP1-G021341	I_DesmoNB
HVAEP1-G021341	I_IsoNB
HVAEP1-G021342	Ec_Head
HVAEP1-G021342	Ec_BodyCol/SC
HVAEP1-G021342	Ec_Peduncle
HVAEP1-G021342	Ec_Tentacle
HVAEP1-G021342	Ec_BasalDisk
HVAEP1-G021342	I_EarlyNem
HVAEP1-G021342	I_StenoNB
HVAEP1-G021342	I_IsoNC
HVAEP1-G021342	I_DesmoNB
HVAEP1-G021342	I_IsoNB
HVAEP1-G021343	En_Foot
HVAEP1-G021343	En_BodyCol/SC
HVAEP1-G021343	En_Head
HVAEP1-G021343	I_ISC
HVAEP1-G021343	I_FemGC
HVAEP1-G021343	I_GlProgen
HVAEP1-G021343	I_Neuro
HVAEP1-G021343	I_EarlyNem
HVAEP1-G021343	I_Ec1N
HVAEP1-G021343	I_Ec4N
HVAEP1-G021343	I_Ec2N
HVAEP1-G021345	Ec_BodyCol/SC
HVAEP1-G021345	Ec_Tentacle
HVAEP1-G021345	I_FemGC
HVAEP1-G021345	I_MaleGC
HVAEP1-G021345	I_DesmoNC
HVAEP1-G021345	I_IsoNC
HVAEP1-G021345	I_StenoNC
HVAEP1-G021345	I_DesmoNB
HVAEP1-G021345	I_IsoNB
HVAEP1-G021346	Ec_Head
HVAEP1-G021346	Ec_BodyCol/SC
HVAEP1-G021346	I_ISC
HVAEP1-G021346	Ec_Tentacle
HVAEP1-G021346	I_FemGC
HVAEP1-G021346	I_GlProgen
HVAEP1-G021346	I_Neuro
HVAEP1-G021346	I_EarlyNem
HVAEP1-G021346	I_MaleGC
HVAEP1-G021346	I_StenoNB
HVAEP1-G021346	I_IsoNC
HVAEP1-G021346	I_StenoNC
HVAEP1-G021352	Ec_Head
HVAEP1-G021352	Ec_BodyCol/SC
HVAEP1-G021352	En_Tentacle
HVAEP1-G021352	Ec_Peduncle
HVAEP1-G021352	Ec_Tentacle
HVAEP1-G021352	I_FemGC
HVAEP1-G021352	Ec_BasalDisk
HVAEP1-G021353	I_Neuro
HVAEP1-G021353	I_Ec3N
HVAEP1-G021357	Ec_Head
HVAEP1-G021357	En_Foot
HVAEP1-G021357	En_BodyCol/SC
HVAEP1-G021357	En_Head
HVAEP1-G021357	Ec_BodyCol/SC
HVAEP1-G021357	I_ISC
HVAEP1-G021357	Ec_Peduncle
HVAEP1-G021357	I_FemGC
HVAEP1-G021357	I_GlProgen
HVAEP1-G021357	Ec_BasalDisk
HVAEP1-G021357	I_Neuro
HVAEP1-G021357	I_GranGl
HVAEP1-G021357	I_EarlyNem
HVAEP1-G021357	I_MaleGC
HVAEP1-G021357	I_StenoNB
HVAEP1-G021357	I_SpumMucGl
HVAEP1-G021357	I_DesmoNB
HVAEP1-G021357	I_IsoNB
HVAEP1-G021358	Ec_BodyCol/SC
HVAEP1-G021358	I_ISC
HVAEP1-G021358	Ec_Peduncle
HVAEP1-G021358	I_FemGC
HVAEP1-G021358	I_GlProgen
HVAEP1-G021358	I_Neuro
HVAEP1-G021358	I_EarlyNem
HVAEP1-G021358	I_MaleGC
HVAEP1-G021358	I_StenoNB
HVAEP1-G021359	Ec_Head
HVAEP1-G021359	Ec_Tentacle
HVAEP1-G021359	I_Ec1N
HVAEP1-G021362	En_BodyCol/SC
HVAEP1-G021362	Ec_BodyCol/SC
HVAEP1-G021362	En_Tentacle
HVAEP1-G021362	I_ISC
HVAEP1-G021362	Ec_Peduncle
HVAEP1-G021362	I_FemGC
HVAEP1-G021362	I_Neuro
HVAEP1-G021362	I_IsoNC
HVAEP1-G021362	I_StenoNC
HVAEP1-G021362	I_Ec1N
HVAEP1-G021362	I_Ec4N
HVAEP1-G021362	I_Ec1/5N
HVAEP1-G021362	I_En3N
HVAEP1-G021363	En_Tentacle
HVAEP1-G021363	I_Ec4N
HVAEP1-G021364	Ec_Head
HVAEP1-G021364	En_Foot
HVAEP1-G021364	En_BodyCol/SC
HVAEP1-G021364	En_Head
HVAEP1-G021364	Ec_BodyCol/SC
HVAEP1-G021364	I_ISC
HVAEP1-G021364	Ec_Tentacle
HVAEP1-G021364	I_FemGC
HVAEP1-G021364	I_GlProgen
HVAEP1-G021364	I_StenoNC
HVAEP1-G021364	I_IsoNB
HVAEP1-G021365	Ec_Head
HVAEP1-G021365	En_Foot
HVAEP1-G021365	En_BodyCol/SC
HVAEP1-G021365	En_Head
HVAEP1-G021365	Ec_BodyCol/SC
HVAEP1-G021365	I_ISC
HVAEP1-G021365	Ec_Peduncle
HVAEP1-G021365	I_FemGC
HVAEP1-G021365	I_GlProgen
HVAEP1-G021365	I_Neuro
HVAEP1-G021365	I_EarlyNem
HVAEP1-G021365	I_StenoNB
HVAEP1-G021367	En_BodyCol/SC
HVAEP1-G021367	En_Head
HVAEP1-G021367	En_Tentacle
HVAEP1-G021367	I_ISC
HVAEP1-G021367	Ec_Peduncle
HVAEP1-G021367	Ec_Tentacle
HVAEP1-G021367	I_FemGC
HVAEP1-G021367	I_GlProgen
HVAEP1-G021367	I_Neuro
HVAEP1-G021367	I_EarlyNem
HVAEP1-G021367	I_StenoNB
HVAEP1-G021367	I_IsoNC
HVAEP1-G021367	I_StenoNC
HVAEP1-G021367	I_Ec3N
HVAEP1-G021367	I_En1N
HVAEP1-G021371	En_Foot
HVAEP1-G021371	En_BodyCol/SC
HVAEP1-G021371	En_Head
HVAEP1-G021371	Ec_BodyCol/SC
HVAEP1-G021371	I_ISC
HVAEP1-G021371	Ec_Peduncle
HVAEP1-G021371	I_FemGC
HVAEP1-G021371	I_GlProgen
HVAEP1-G021371	I_Neuro
HVAEP1-G021371	I_EarlyNem
HVAEP1-G021371	I_MaleGC
HVAEP1-G021371	I_StenoNB
HVAEP1-G021371	I_SpumMucGl
HVAEP1-G021372	Ec_Head
HVAEP1-G021372	En_Foot
HVAEP1-G021372	En_BodyCol/SC
HVAEP1-G021372	En_Head
HVAEP1-G021372	Ec_BodyCol/SC
HVAEP1-G021372	En_Tentacle
HVAEP1-G021372	Ec_Peduncle
HVAEP1-G021372	Ec_Tentacle
HVAEP1-G021372	Ec_BasalDisk
HVAEP1-G021372	I_DesmoNC
HVAEP1-G021372	I_IsoNC
HVAEP1-G021372	I_StenoNC
HVAEP1-G021373	En_Foot
HVAEP1-G021373	En_Head
HVAEP1-G021373	Ec_BodyCol/SC
HVAEP1-G021373	Ec_Tentacle
HVAEP1-G021373	I_FemGC
HVAEP1-G021373	I_GlProgen
HVAEP1-G021373	Ec_BasalDisk
HVAEP1-G021373	I_GranGl
HVAEP1-G021373	I_DesmoNC
HVAEP1-G021373	I_StenoNC
HVAEP1-G021373	I_Ec1N
HVAEP1-G021373	I_Ec4N
HVAEP1-G021373	I_En1N
HVAEP1-G021373	I_En3N
HVAEP1-G021374	Ec_Head
HVAEP1-G021374	En_BodyCol/SC
HVAEP1-G021374	Ec_BodyCol/SC
HVAEP1-G021374	I_ISC
HVAEP1-G021374	Ec_Peduncle
HVAEP1-G021374	Ec_Tentacle
HVAEP1-G021374	I_StenoNB
HVAEP1-G021374	I_SpumMucGl
HVAEP1-G021374	I_DesmoNC
HVAEP1-G021374	I_DesmoNB
HVAEP1-G021374	I_IsoNB
HVAEP1-G021376	I_ISC
HVAEP1-G021376	I_Neuro
HVAEP1-G021376	I_EarlyNem
HVAEP1-G021376	I_MaleGC
HVAEP1-G021376	I_StenoNB
HVAEP1-G021376	I_IsoNB
HVAEP1-G021376	I_Ec3N
HVAEP1-G021376	I_En2N
HVAEP1-G021377	Ec_Head
HVAEP1-G021377	En_Foot
HVAEP1-G021377	En_BodyCol/SC
HVAEP1-G021377	En_Head
HVAEP1-G021377	Ec_BodyCol/SC
HVAEP1-G021377	En_Tentacle
HVAEP1-G021377	Ec_Peduncle
HVAEP1-G021377	I_DesmoNC
HVAEP1-G021377	I_StenoNC
HVAEP1-G021377	I_Ec3N
HVAEP1-G021377	I_Ec4N
HVAEP1-G021382	Ec_BodyCol/SC
HVAEP1-G021382	I_StenoNB
HVAEP1-G021382	I_SpumMucGl
HVAEP1-G021382	I_StenoNC
HVAEP1-G021384	En_BodyCol/SC
HVAEP1-G021384	En_Head
HVAEP1-G021384	Ec_BodyCol/SC
HVAEP1-G021384	En_Tentacle
HVAEP1-G021384	I_ISC
HVAEP1-G021384	Ec_Peduncle
HVAEP1-G021384	I_FemGC
HVAEP1-G021384	I_GlProgen
HVAEP1-G021384	Ec_BasalDisk
HVAEP1-G021384	I_Neuro
HVAEP1-G021384	I_EarlyNem
HVAEP1-G021384	I_MaleGC
HVAEP1-G021384	I_StenoNB
HVAEP1-G021385	Ec_Head
HVAEP1-G021385	En_BodyCol/SC
HVAEP1-G021385	En_Head
HVAEP1-G021385	Ec_BodyCol/SC
HVAEP1-G021385	I_ISC
HVAEP1-G021385	Ec_Peduncle
HVAEP1-G021385	I_FemGC
HVAEP1-G021385	I_GlProgen
HVAEP1-G021385	Ec_BasalDisk
HVAEP1-G021385	I_Neuro
HVAEP1-G021385	I_EarlyNem
HVAEP1-G021385	I_MaleGC
HVAEP1-G021385	I_StenoNB
HVAEP1-G021386	En_Foot
HVAEP1-G021386	Ec_BodyCol/SC
